fsym_id	ticker
W1CVGH-R	BNS5039348-US
W1CZGC-R	IFIXQ-US
W1D4ND-R	PMYYX-US
W1DK1D-R	CAGCX-US
W1DRBH-R	GECCM-US
W1FVZ1-R	CVVRX-US
W1FWGJ-R	LBRDB-US
W1G2QL-R	UBS5013792-US
W1HMDS-R	DIDAY-US
W1J4D8-R	IWRFX-US
W1JLP3-R	FTFCX-US
W1K0GH-R	WIAUN-MX
W1K7MF-R	RTAI-US
W1KHCY-R	LAPOLA.OSA.XX2-CL
W1KN4K-R	HEF.A-CA
W1KWRY-R	USOPY-US
W1L7SM-R	MSPTX-US
W1LNFW-R	EVOJ-US
W1LPS5-R	BGAQX-US
W1LZPT-R	TDTF-US
W1MQS5-R	WINC-US
W1MTJV-R	EMGDF-US
W1N28B-R	SOP-US
W1N9RL-R	MOTG-US
W1NZ06-R	FEROX-US
W1P49B-R	MDECX-US
W1PB50-R	CDGRX-US
W1PHH5-R	XSH-CA
W1Q6CC-R	FHAFX-US
W1QQ9T-R	EALBX-US
W1QTCS-R	TRYPF-US
W1R1Z4-R	IVOO-MX
W1R513-R	SCLEU-US
W1RMYK-R	TRZJX-US
W1S1QY-R	INPOY-US
W1S569-R	BXHYX-US
W1S657-R	GLADD-US
W1SB0Z-R	VRSIX-US
W1T2KS-R	CCV.UT-US
W1T9SS-R	GOWNX-US
W1TR3P-R	CMCT4834261-US
W1VK92-R	SNIRY-US
W1W11C-R	CF.PRC-CA
W1WH51-R	WCUFF-US
W1WTP7-R	IVW.IV-US
W1WXR6-R	RGWGX-US
W1WY8Q-R	GS4332516-US
W1WYT7-R	PMNPX-US
W1WZ6M-R	SRAD-US
W1X01F-R	KIN-US
W1X8JN-R	INCO.NV-US
W1X9LP-R	GYLD.IV-US
W1XGXV-R	SPHB.NV-US
W1Y2Z9-R	VDEQX-US
W1Y8Z3-R	BUIGX-US
W1YB14-R	CJEAX-US
W1YG98-R	JMVQX-US
W1YHWT-R	TN.R.XX1-CA
W1YPC3-R	FLOW.WT-CA
W1YVP8-R	PICC.WT-US
W1YZV9-R	CNASX-US
W1ZDMP-R	JRTKX-US
W1ZTF2-R	MRAGX-US
W20KB8-R	LQFLX-US
W20NXR-R	ELMTY-US
W20XH2-R	GMBAX-US
W20YDZ-R	INKM-US
W212T7-R	JHLMX-US
W21B8G-R	DHS.IV-US
W21C6C-R	PTUCX-US
W21CGM-R	AFOF12-BR
W21NXS-R	TDTT.IV-US
W21V7Y-R	EUO.NV-US
W21W9Z-R	FEM.IV-US
W21XTF-R	WFIMBX-US
W223S6-R	ISEIX-US
W2289L-R	EETIX-US
W22T6Z-R	HELI-CA
W231FZ-R	SGM-US
W2334M-R	SCACU-US
W234M1-R	HMA.XX10-US
W235P2-R	CIGI-CA
W236R3-R	ERT-US
W237T4-R	TEN-CA
W239Y6-R	WDFC-US
W23C07-R	JAMBX-US
W23D28-R	C-MX
W23F49-R	ENA-CA
W23G6B-R	FMCCK-US
W23K12-R	LBCUX-US
W23MJH-R	FHBBX-US
W23MNM-R	SCHS-US
W23TKB-R	FVGLX-US
W23V1T-R	DNTUY-US
W23Z5T-R	SAUPX-US
W23ZH3-R	BMAC.WT-US
W2419W-R	ROIX-US
W242J1-R	JFAOX-US
W2443L-R	PCOPX-US
W245L0-R	THIGX-US
W246N1-R	GPMCY-US
W249V4-R	FXCTX-US
W24F5C-R	ECH-MX
W24F6D-R	HFSAX-US
W24H59-R	IMLAX-US
W24H9F-R	RKHNF-US
W24HGL-R	IQMDU-US
W24K9C-R	ISLT-US
W24LCD-R	INNI-US
W24NHG-R	ARINA-US
W24NJH-R	CMGE-US
W24PKH-R	FBIEX-US
W24QMJ-R	DPCFX-US
W24RPK-R	TGX-CA
W24TTM-R	STLA-US
W24W0S-R	SPKOY-US
W25NDD-R	PAOG-US
W25V4Z-R	UVIX-US
W25XXN-R	WMTCX-US
W25YZP-R	FKCAX-US
W2601Q-R	INGENIC1-PE
W2605V-R	USFSX-US
W265J0-R	PWPCX-US
W266FX-R	SOCGP-US
W267HY-R	UMFG-US
W26CX6-R	WBXU-US
W26DV3-R	SECI-US
W26J16-R	LEDE-AR
W26K37-R	SULT4-BR
W26L9D-R	MAOOF-US
W26PCC-R	CRMAX-US
W26S0Y-R	FXDCX-US
W26SPL-R	CNA-EC
W26YJ8-R	USQIX-US
W26Z0R-R	MFOIX-US
W2702S-R	ABYB-US
W274WF-R	BAGFF-US
W27BR3-R	NASI-US
W27C9N-R	RROTF-US
W27CP0-R	RTM-US
W27CZ9-R	WLPSF-US
W27GW3-R	EDD-US
W27H8H-R	BIP.WI-CA
W27L26-R	TCLIF.XX1-US
W27M47-R	ALMC-US
W27P89-R	ADRE-US
W27QBB-R	OBCN-US
W27SGD-R	PCM.H-CA
W27TJF-R	MTRE-US
W27WXR-R	PEMSX-US
W27ZVL-R	MITBX-US
W2843Q-R	ZF-US
W2867S-R	FDBC-US
W289FW-R	AVK-US
W28BHX-R	BLSTF.XX1-US
W28DMZ-R	CENSX-US
W28DS3-R	MDGC-US
W28JX3-R	CM.PRE-CA
W28KZ4-R	HCP.PRF-US
W28M15-R	CYPSX-US
W28M59-R	GTDYX-US
W28N36-R	EMDF-US
W28Q78-R	TISDZ-US
W28R99-R	DPCRX-US
W28SCB-R	BAFSX-US
W28SHG-R	KSTBF-US
W28TFC-R	VSEBX-US
W28TKH-R	CABC-US
W28VHD-R	DSMTF-US
W28WKF-R	PERFQ-US
W28YPH-R	ACTFX-US
W2901T-R	GIA-US
W292YM-R	CIRAX-US
W2952P-R	NBMAX-US
W2964Q-R	ORGN.XX2-US
W2968V-R	GWSCX-US
W296Q8-R	VITX-US
W298DX-R	PTRNX-US
W29F7L-R	LION-CA
W2B5D0-R	LOAK.UT-US
W2BB9S-R	HJPIX-US
W2BF0D-R	RLAIX-US
W2BFHW-R	VCM-CA
W2BKX4-R	DFIPX-US
W2BLV1-R	RYPTF-US
W2BQ14-R	RYLBF-US
W2BS9B-R	MMIYX-US
W2C0MF-R	GK-JM
W2C6N8-R	PLJAX-US
W2CH0C-R	MGFZX-US
W2CHJW-R	MCYHX-US
W2CJLX-R	ACSNX-US
W2CLW3-R	VSTHY-US
W2CM8H-R	CMWCF-US
W2CXB8-R	LNCLF-US
W2DPFM-R	IYQT-US
W2DRGL-R	MMBVX-US
W2DSJM-R	MJRFX-US
W2FJP1-R	UBS4931717-US
W2FV46-R	RPXIX-US
W2FWLM-R	SRJYX-US
W2G53W-R	VDARX-US
W2H5YQ-R	EPLMX-US
W2HMP0-R	HBC4834269-US
W2HT49-R	BCAT-US
W2HWZ1-R	HRSR-US
W2JKBS-R	SBUB34-BR
W2KFCZ-R	PHJFX-US
W2L4B7-R	KEN-CA
W2LN9Q-R	LIRKX-US
W2LXZ3-R	BMAY-US
W2MJJ2-R	KO-CA
W2MLBV-R	MGXSX-US
W2MQBQ-R	SRC-CA
W2MZBG-R	QTLNX-US
W2NBF6-R	WTTRX-US
W2NKZJ-R	MXAVX-US
W2NSHV-R	SAIIU-US
W2NZ38-R	REMTX-US
W2PNK1-R	ZVNIX-US
W2PTR2-R	GPHIX-US
W2Q302-R	KRON-US
W2Q544-R	INCNVX-US
W2Q665-R	MCOSCX-US
W2Q786-R	DIHMAX-US
W2QKXJ-R	NFLHX-US
W2QSFV-R	PRPC-US
W2QXZ7-R	EZTCF-US
W2QYCM-R	STTX-US
W2RY9L-R	MULIX-US
W2SNTD-R	DCUA-US
W2T0FP-R	HCS.UT-CA
W2T2Z4-R	DTL-JM
W2TCHD-R	GDDY-US
W2TGF7-R	TPGY-US
W2TM2R-R	ATLT-US
W2TV4L-R	SRSAU-US
W2V0GR-R	NSIVX-US
W2V548-R	IJPAN-MX
W2VWDV-R	NRDBY-US
W2WWDW-R	IMAIX-US
W2X8SW-R	SGTX-US
W2XS4R-R	FOCIF-US
W2YZ8Q-R	BXLAX-US
W2Z0GW-R	PNK-US
W2Z78G-R	DWS-CA
W2Z9NS-R	FYBR-US
W2ZHSQ-R	MM-US
W303Z9-R	ENLACE-MX
W3075D-R	SIFAX-US
W30PPG-R	CYTXW-US
W30Q6Z-R	JAWGX-US
W30R4W-R	SAFC-US
W30S6X-R	MSIHX-US
W30SSG-R	UBAZF-US
W30XM5-R	DSI.IV-US
W30ZR7-R	COIIX-US
W3197F-R	KYN.PRG-US
W31KZX-R	VIDMX-US
W31P2X-R	JEMWX-US
W31SJ7-R	FORKX-US
W31XJ3-R	IPLSX-US
W31YL4-R	HARYX-US
W322ZD-R	FCALX-US
W327CN-R	VTSYY-US
W3282B-R	WEMDX-US
W32DKP-R	ATHHF-US
W32ZDZ-R	CGLD-US
W32ZTC-R	FTDNX-US
W330J1-R	EPSRX-US
W331Q6-R	VJET-US
W332WB-R	BBMRX-US
W3358N-R	TLQHX-US
W3395F-R	GNZHNM.W-US
W33MNL-R	CXI.S.XX1-CA
W3423M-R	SHC-CA
W343L1-R	IMIFX-US
W3463H-R	WCIAAX-US
W349KV-R	GS4359268-US
W34NNL-R	KIO-US
W34T0T-R	VADDX-US
W350F0-R	ALMIX-US
W356T6-R	URBDF-US
W357W7-R	ONCIX-US
W35HBG-R	ITB.NV-US
W35KBD-R	NIMIX-US
W35W2V-R	INCAX-US
W35WB2-R	VCXAW-US
W35ZD1-R	SIERU-US
W362WF-R	AQNB-US
W364L2-R	EHUIX-US
W36F7G-R	AWYX-US
W36XG6-R	CM4841273-US
W370C0-R	RPID-US
W37BR2-R	PIOCX-US
W37CT3-R	DNZOY-US
W37FY5-R	LIBHA-US
W37H06-R	USRE-US
W37J27-R	WLGYX-US
W37M8B-R	UL-US
W37NBC-R	MWX-CA
W37R53-R	IMWAX-US
W37SLH-R	MCIC-US
W37TNJ-R	RYTIX-US
W37W0V-R	FLAG-US
W37WSL-R	CEFC-US
W37XH8-R	FCMVX-US
W380PC-R	FCLSX-US
W386CW-R	RBFBX-US
W389KZ-R	OGNAX-US
W38DX6-R	CGIAX-US
W38GX4-R	CFCB-US
W38K16-R	MCDVX-US
W38L37-R	CATC-US
W38MBF-R	VLU.NV-US
W38QCC-R	GRNH-US
W38T52-R	STVLX-US
W38ZWM-R	LGI-US
W391M9-R	NSPDF-US
W39B4K-R	JTRCX-US
W39FW5-R	PEGIY-US
W3B41P-R	SDVI-US
W3B69W-R	MGJAX-US
W3B8FY-R	LECIY-US
W3BC0F-R	TAIL-US
W3BCN1-R	TVFVX-US
W3BK07-R	AKFSX-US
W3BLZ4-R	ACQ-CA
W3BQ57-R	RIGO-AR
W3BTCB-R	GYGC-US
W3BXYT-R	UBS4960916-US
W3C54S-R	TRPSX-US
W3C5QB-R	BRACU.XX1-US
W3C6RB-R	SPFF-CO
W3C8BW-R	NCOIX-US
W3CCDV-R	FGDIX-US
W3CWDB-R	RMMIP-US
W3CXGC-R	DEIBX-US
W3CYJD-R	GILT-US
W3CZ72-R	DFEN-US
W3CZLF-R	TGA-US
W3D082-R	LEIOX-US
W3D1QH-R	MSPIX-US
W3D2SJ-R	TINLY-US
W3D3VK-R	VKMMX-US
W3D4XL-R	XLB-US
W3D5ZM-R	PUC-CA
W3D71N-R	AIII-US
W3D83P-R	ASOE-US
W3D95Q-R	ETMGX-US
W3DC9S-R	MRCY-US
W3DDCT-R	ZINC-CA
W3DDHY-R	EXMGF-US
W3DFKZ-R	PTM-US
W3DKPZ-R	LMWW-US
W3DLS0-R	NTSMX-US
W3DMV1-R	HHBTX-US
W3DNX2-R	AHODF-US
W3DPZ3-R	FNON-US
W3DS35-R	PARDX-US
W3DSHK-R	BCS4910099-US
W3DT9B-R	VLPNY-US
W3DV77-R	AXL-US
W3DW98-R	OARFF-US
W3DXC9-R	AJINY-US
W3DYFB-R	NBY-CA
W3F0KD-R	FMC-CA
W3F4TJ-R	IVRVF-US
W3F6YL-R	ENGH-CA
W3F80M-R	DAN-CA
W3F8Q9-R	JFEN1.XX6-BR
W3F92N-R	RIRAX-US
W3FN5D-R	ISMXF-US
W3GCP6-R	CHE.R-CA
W3GGW9-R	DQWS-US
W3GPRZ-R	TSPBQ-US
W3GR7D-R	C4926023-US
W3H4MD-R	SLED4-BR
W3H6RG-R	TWGP-US
W3H8XK-R	SEMFX-US
W3HG6P-R	GXSBF-US
W3HHP3-R	GNENY-US
W3HKJX-R	DBZAX-US
W3HMJV-R	FXA-MX
W3HP4D-R	MRFTX-US
W3HQQY-R	WGBS-US
W3HV25-R	AMCUX-US
W3HX23-R	ECPDF-US
W3HZB9-R	CKRGQ-US
W3J2D8-R	CHBJF-US
W3J75X-R	BRVFY-US
W3JHQ5-R	MAP-CA
W3JJS6-R	LSKMX-US
W3K2B7-R	MMLTF-US
W3KTW1-R	IGE.H-CA
W3L2B8-R	AEGRX-US
W3LDZL-R	DGQIX-US
W3MFG2-R	HCON-CA
W3MW06-R	UBS5029325-US
W3N0JL-R	SCR.WT-CA
W3N3B9-R	VRTA12-BR
W3N6NJ-R	FOKIX-US
W3NKZH-R	PSB.PRR-US
W3P014-R	DRCMF-US
W3PKCY-R	TMSSX-US
W3QHSF-R	CIPIX-US
W3QKYJ-R	ETAHX-US
W3QQ1H-R	STVAX-US
W3QTHV-R	JYX7RP.W-US
W3QVFR-R	UZA-US
W3R357-R	SCSKF-US
W3RKP9-R	FOFZX-US
W3T579-R	JFARX-US
W3TVDT-R	SVFAW-US
W3TXP0-R	QCEQIX-US
W3V0QZ-R	ZWRKU-US
W3VLQD-R	BECBF-US
W3W757-R	PITEX-US
W3X8XZ-R	CHRD-US
W3X923-R	AMPI.UT-US
W3XBYY-R	FIMJX-US
W3YNK8-R	GETY.WT-US
W3ZH41-R	CSPBPICC.XX2-PE
W3ZS1P-R	BKRDX-US
W40Z7Q-R	ORI-CA
W415BM-R	AIRC-US
W41MMG-R	PLUR-CA
W4205N-R	JEMQX-US
W43BW1-R	GS4362028-US
W43K54-R	RPLA.UT-US
W4467L-R	LITT-US
W44V6Y-R	CFVLX-US
W44W8Z-R	NSEFF-US
W452P5-R	PEAPX-US
W456Y9-R	GEDYX-US
W4592C-R	DXSLX-US
W45PVR-R	FINZ.IV-US
W45V3W-R	VOOV.IV-US
W45YL7-R	TECB11-BR
W4633M-R	NMX.WT-CA
W463J0-R	OFGIP-US
W4657P-R	IQD-CA
W468W6-R	FUTEX-US
W469CP-R	LIZIX-US
W46C08-R	TEEEX-US
W46C7H-R	UNCY-US
W46H7C-R	PRF-MX
W46T2X-R	UTAWX-US
W471TD-R	LSGGX-US
W475K0-R	GVLIX-US
W47GBJ-R	GCSC-CA
W47Y7Z-R	VWSCX-US
W487V8-R	BBIG-CA
W48C5H-R	BGISX-US
W48KFK-R	DPCSACOL-CO
W48PZZ-R	KAKZF-US
W48VSM-R	ACDSX-US
W498JZ-R	UHB-CA
W498P3-R	SBPAX-US
W49HMV-R	XINC-CA
W49KBH-R	JUNZ-US
W49Z0S-R	MLOIX-US
W4B13T-R	HYS.NV-US
W4B5J2-R	SQL-US
W4B5TC-R	GIX.UT-US
W4BBQ3-R	DWPP-US
W4BGZ7-R	DPUIX-US
W4BJ18-R	RTM.NV-US
W4BQFG-R	SOXS.NV-US
W4BQGH-R	CADNX-US
W4BX0W-R	DBRTF-US
W4C0H7-R	GTIMX-US
W4CJW3-R	STSBX-US
W4CKY4-R	DIBUY-US
W4CKZ5-R	CTOCX-US
W4CN26-R	HLIPX-US
W4CP47-R	FEUGX-US
W4CR89-R	MERR-US
W4CVGD-R	MBNYX-US
W4CVLJ-R	ANPDF-US
W4CYNH-R	BIOC.XX1-US
W4D0XP-R	MLRNF-US
W4D1ZQ-R	FMCKI-US
W4D51P-R	LKFIX-US
W4D76S-R	HMFIX-US
W4DC2J-R	IBO-CA
W4DCFW-R	CFGX-US
W4DFZB-R	MS4817820-US
W4DHQ0-R	SBGSF-US
W4DHV4-R	ERII-US
W4DJS1-R	OHHB-US
W4DJX5-R	ENZC-US
W4DKV2-R	MIRGX-US
W4DMFM-R	DGEAX-US
W4DMZ4-R	HIAHX-US
W4DP15-R	MCRFX-US
W4DPFK-R	MDIKY-US
W4DQ36-R	FCECX-US
W4DQMQ-R	EURZ.XX1-US
W4DR57-R	PAYD-US
W4DS78-R	IBDG-US
W4DTFF-R	BBVADOLGB-MX
W4DVCB-R	AVLS-US
W4DWFC-R	HYNLZ-US
W4DWKH-R	JUHLD-US
W4DXHD-R	SUG-US
W4F0PH-R	LCAV-US
W4F1RJ-R	CDN.XX1-CA
W4F2TK-R	EKSCX-US
W4F2VL-R	VADFX-US
W4FCBT-R	HTSUF-US
W4FCGY-R	CLTT-US
W4FNFM-R	DWLD-US
W4G3SJ-R	LPL-US
W4GDFX-R	PLND-MX
W4GGFV-R	JIGFX-US
W4GHHW-R	WSIBX-US
W4GMS0-R	MLFGX-US
W4GNZ5-R	FGSIX-US
W4GPDL-R	TJNTX-US
W4GX98-R	IANSA-CL
W4GZFB-R	MVZ.A-VE
W4H7YL-R	SAG-CA
W4HF8R-R	VTWNX-US
W4HFK0-R	PCCLX-US
W4HJGV-R	HFBN-US
W4HJLZ-R	HPP-US
W4HKJW-R	CUCSF-US
W4HLLX-R	DBA-US
W4HQ7F-R	ORAJX-US
W4HT03-R	C.PRE-US
W4HYDC-R	HHMAX-US
W4HYKJ-R	GMR-CA
W4HZB8-R	APECX-US
W4J0D9-R	WMGI.XX1-US
W4J3LD-R	GDASY-US
W4J6SH-R	CHL-US
W4J7VJ-R	MAXY-US
W4J9ZL-R	EWRC-US
W4JD3N-R	CLFCX-US
W4JD7S-R	TTNN-US
W4JF5P-R	ASI-CA
W4JF9T-R	LDRAX-US
W4JGCV-R	PNRG-CA
W4JH9R-R	BSQR-US
W4JKFT-R	ISYX-US
W4JLHV-R	PWNX-US
W4JSX1-R	MEDW-US
W4JT9F-R	HBC4794189-US
W4JW13-R	TKECF-US
W4JXCD-R	MGVDX-US
W4JY55-R	SCYRF-US
W4JY99-R	TMAK-US
W4JZ76-R	DD-CA
W4K097-R	VFH-US
W4K0VS-R	PDGCX-US
W4K1C8-R	CGRIF-US
W4K1HD-R	CELV-US
W4K2F9-R	KYS.H-CA
W4K4KC-R	TLRBX-US
W4K5MD-R	VSVCX-US
W4K6PF-R	RXAF-US
W4K7RG-R	IKM-CA
W4K7WL-R	GSROX-US
W4K8TH-R	CKH-US
W4KG4N-R	ORNBX-US
W4KHM2-R	MDNE3-BR
W4KJ8Q-R	SHY-US
W4KKBR-R	FTCHX-US
W4KLDS-R	VHLD-US
W4KLJX-R	GLPEY-US
W4KMLY-R	CELO-US
W4KQNX-R	ELRXF-US
W4KTGM-R	PVS.PRD-CA
W4L3D8-R	SNMYF-US
W4L3SN-R	UBS4918680-US
W4L5TM-R	ENERW-US
W4LG1L-R	PLHCF-US
W4LJ5N-R	JRO-US
W4LMP1-R	BCS5030490-US
W4LQZ7-R	GS4964201-US
W4LT8G-R	BYSI-US
W4LV9G-R	PCSFX-US
W4LWX0-R	ICACX-US
W4LXLP-R	GRXXF-US
W4LXZ1-R	HLLOF-US
W4LYNQ-R	MVOLN-MX
W4M154-R	WSBF-US
W4M275-R	DFEOX-US
W4M5KD-R	ARTHX-US
W4M6H9-R	ABCXF-US
W4M6SL-R	9433N-MX
W4M9PD-R	QUINTEC-CL
W4MG2N-R	IRVAX-US
W4MHDY-R	UBS4923779-US
W4MJ2L-R	NCSYF-US
W4MMJY-R	WWTAAX-US
W4MP1D-R	HBB-US
W4MTNW-R	GONCX-US
W4N166-R	RMIAX-US
W4N3MK-R	ORAOX-US
W4N5MH-R	VLTTF-US
W4N8J9-R	ZVUEL-US
W4NG7V-R	ESDAX-US
W4NR1C-R	POEFX-US
W4PD0Q-R	UBS5012057-US
W4PQZB-R	EVOP-US
W4PS1C-R	PTTEX-US
W4PX06-R	MNEAX-US
W4Q586-R	EAFVX-US
W4QCND-R	FNXLF-US
W4QRS4-R	VXM.B-CA
W4RQ6N-R	HCGI-US
W4SBD7-R	PRDSY-US
W4STQ2-R	TVIIX-US
W4SY19-R	NSAOX-US
W4T259-R	JAAMX-US
W4V15C-R	ELLH-US
W4V6GH-R	FLRTX-US
W4VL1Q-R	HWDVX-US
W4VPXG-R	NTDAX-US
W4VSGY-R	FRDSF-US
W4VVM0-R	GSQPX-US
W4WWJY-R	PCYCX-US
W4XHQJ-R	MFC.PRN-CA
W4XW5M-R	UBS4997760-US
W4Z825-R	FPFAX-US
W4ZDCB-R	FHAOX-US
W4ZDGF-R	CRYBF-US
W4ZGHD-R	FOFQX-US
W503BM-R	KGL.WT-CA
W50KKD-R	TABSX-US
W50ND4-R	BBSE3-BR
W5116L-R	PEGA20-US
W525CN-R	DDEC-US
W527CL-R	VUS-CA
W53DGK-R	PDRBX-US
W544HW-R	PLFTX-US
W54J88-R	IDTP-PE
W54Q71-R	MVEWN-MX
W55HHK-R	CAMKX-US
W55J56-R	TFAFX-US
W55T1T-R	VDMAX.XX1-US
W5673G-R	AIZN-US
W56YM8-R	DCRDU-US
W56ZTF-R	RHBTX-US
W57C8J-R	AB9920-US
W57QRN-R	STRP-US
W57V2W-R	FSFHX-US
W5852K-R	2382N-MX
W58YPD-R	VTGGF-US
W5941L-R	FKRFX-US
W594TB-R	ASPAW-US
W59D09-R	EWI.NV-US
W59G5D-R	WEMTX-US
W5B5K2-R	MKNSX-US
W5B6Q6-R	OEQAX-US
W5BV62-R	EIOAX-US
W5C06Y-R	TRPL-US
W5C59W-R	ESRT-US
W5CCP1-R	GLNIX-US
W5CK8G-R	GAGE-CA
W5CV30-R	MCBWX-US
W5DKGP-R	PHGE-US
W5DSXX-R	TRNE.UT-US
W5DZXQ-R	JOSAX-US
W5F24W-R	SN1N-MX
W5FD5L-R	XPHY-CA
W5FRBD-R	HNCTX-US
W5FSDF-R	PIOZX-US
W5GP38-R	FIMUX-US
W5GQ59-R	FAAIX-US
W5GR7B-R	PREYX-US
W5GZ1Y-R	SFRRX-US
W5H270-R	MDHTX-US
W5HR04-R	PED-US
W5HTJL-R	HUIB-CA
W5HZGC-R	SWRBY-US
W5J1QK-R	WFQSX-US
W5J3QH-R	KIFAX-US
W5J4SJ-R	FABGX-US
W5J5G5-R	SRRAX-US
W5J5VK-R	ANTS-US
W5J5ZP-R	CCPEL-US
W5JB3P-R	WLCGX-US
W5JB7T-R	CLFMF-US
W5JGCT-R	FPAFF-US
W5JKKX-R	SECPX-US
W5JMZ7-R	LIWAX-US
W5JN3C-R	JPM4803433-US
W5JPV1-R	BCDRF-US
W5JPZ5-R	VLYWW.XX1-US
W5JRZ3-R	MCVRX-US
W5JS37-R	C.XX3-CA
W5JT14-R	NYVRX-US
W5JV35-R	GXP.PRD-US
W5JW56-R	DMMY-US
W5JY98-R	QVGIX-US
W5JZHF-R	GAZZF-US
W5K0KG-R	IFNA-US
W5K1MH-R	BCS.PRC-US
W5K2KD-R	VFIUX-US
W5K2LF-R	TSBBX-US
W5K2PJ-R	SIRIX-US
W5K3MF-R	CNPCX-US
W5K4PG-R	MENE-CA
W5K7WK-R	UOIP-US
W5K8YL-R	FLWS-US
W5KB0M-R	EWM-CL
W5KD8T-R	TLSNY-US
W5KDQ7-R	JTQAX-US
W5KLY8-R	UBS4917576-US
W5KVKN-R	CLNS.PRF-US
W5L0GD-R	RFTTX-US
W5L3TN-R	ESACW-US
W5LJ9R-R	MMRBX-US
W5LNKW-R	MSV-CA
W5LRX3-R	ENT-CA
W5LW36-R	SPSBX-US
W5M3F9-R	CONCHATORO-CL
W5M7PF-R	FEKR-US
W5MCK5-R	GEVNW-US
W5MFP7-R	SVRH-US
W5MKL0-R	BOKFTX-US
W5MSQY-R	DAINX-US
W5MVW0-R	USB.PRJ-US
W5MWY1-R	WOWMF-US
W5N6JB-R	GEMIX-US
W5N7LC-R	GCTCX-US
W5NBSG-R	LPX-US
W5NKL1-R	NMRPF-US
W5NM9Q-R	BPF.UT-CA
W5NNHW-R	JTIVX-US
W5NPFS-R	PREMF-US
W5NSMW-R	EORBF-US
W5NTV1-R	ICGNX-US
W5NVRY-R	UMLCX-US
W5NX7C-R	PREF81-US
W5NXX0-R	TKCOF-US
W5NZDG-R	ELMZX-US
W5NZMP-R	BRDBF.XX1-US
W5P0FG-R	UBS4945632-US
W5P133-R	ASUUY-US
W5P1CC-R	DFNS.UT-US
W5P375-R	KIM.PRF-US
W5P4VR-R	BTTL1-BR
W5P5HC-R	KRNTY-US
W5P6F8-R	IIQCX-US
W5P6ZT-R	PDAFX-US
W5PBPD-R	SPS.A-CA
W5PCRF-R	SBALX-US
W5PCWK-R	SQTI-US
W5PD9Z-R	WWTIX-US
W5PDTG-R	MBX-CA
W5PDYL-R	GLLK-US
W5PJ4P-R	KALO-US
W5PKM3-R	JPM.PRB-US
W5PM6N-R	IG.H-CA
W5PN8P-R	PGFBX-US
W5PN9Q-R	JORFF-US
W5PQDR-R	IWD-CL
W5PRGS-R	ECSMX-US
W5PSJT-R	PPCIX-US
W5PX5B-R	WNDR.WTB-CA
W5Q7JC-R	TTHPY-US
W5QDVJ-R	AGAMX-US
W5QHJ3-R	GGACR-US
W5QLM3-R	DXO-CA
W5QNGX-R	SNELF-US
W5QQ9P-R	TMUS-US
W5QZTY-R	RYTSX-US
W5R1Z0-R	PHO-US
W5R7F9-R	IBMF-US
W5R8C6-R	JALMX-US
W5R8HB-R	NTC.PRG-US
W5RFB0-R	CRCBX-US
W5RHTF-R	FILAMEI1-PE
W5RJWG-R	AELP3-BR
W5RTNZ-R	WIAAIX-US
W5RWJS-R	AMZ.XX1-CA
W5S3MN-R	CSPINVCE-PE
W5S642-R	IEI-US
W5S7B7-R	WSTMX-US
W5S9B5-R	NOVA-CA
W5SCG7-R	TMKOL-US
W5SGNB-R	RSHYX-US
W5SNP5-R	WEST-CA
W5SSY9-R	DALI-US
W5T4KL-R	ANH.PRC-US
W5TDPG-R	UBS4973385-US
W5VCD7-R	PSGLQ-US
W5WGXP-R	CANS-CA
W5WN2P-R	HPKEW-US
W5WVBR-R	UBS4869045-US
W5X723-R	UBS4987260-US
W5YP6V-R	JOEPX-US
W5YS9V-R	NPPTF-US
W5Z2MW-R	NXFTY-US
W5ZHD7-R	RDLTX-US
W6007L-R	GILVX-US
W603V2-R	HAJSX-US
W604HQ-R	PTA.WTB-CA
W60SM6-R	HGPO11-BR
W60X2K-R	HWCPAX-US
W612DQ-R	OROPF-US
W61MLC-R	UBS5028036-US
W61YZF-R	GLHD-US
W6201G-R	HN-CA
W62L94-R	BNS5048437-US
W62M82-R	CMXC-US
W6366G-R	CU.PRC-CA
W63K41-R	RCEMX-US
W657GR-R	MON-US
W65Q4Z-R	MXMIX-US
W6633K-R	CSAN-US
W6637P-R	STAL-US
W66LTS-R	QQQM.XX1-US
W66RJB-R	JBCDX-US
W68DT0-R	FIFGX-US
W69DNX-R	TRPCX-US
W69GDL-R	IIAC.UT-US
W69PML-R	LDIVX-US
W6BX1V-R	CCCTY-US
W6C0RF-R	LIPIGAS-CL
W6C8M1-R	WTIFY-US
W6C9V7-R	ROBO-US
W6D4TD-R	IXSE-US
W6DGHS-R	PRRKX-US
W6FJ08-R	PUW.NV-US
W6FPBF-R	TIYRX-US
W6FW30-R	TPH.RT.A-CA
W6G0C4-R	CPRTX-US
W6G10S-R	BRTGX-US
W6G9YF-R	WFIADX-US
W6GHS2-R	LGNHX-US
W6GJFQ-R	RNVAW-US
W6GJZ7-R	URINX-US
W6GNFL-R	BCCOY-US
W6H5QC-R	IVUSF-US
W6H7P8-R	JRODX-US
W6HFP2-R	GIAMX-US
W6J6D1-R	FTVI-US
W6KDDX-R	MMGEX-US
W6KFGY-R	UMBHX-US
W6KRHN-R	IBMQ-US
W6KS15-R	CMXRX-US
W6LKX8-R	CCSI-US
W6LQZ5-R	AFA-US
